value,is_slotted,id,sku,slug,color,category,image_url,product_type,release_date,release_date_year,variation_id,box_condition,used_image_url,cheapest_product,product_condition,count_for_product_condition,goat_url
Zoom Kobe 5 X 'Ink',False,585364,386430 500,zoom-kobe-5-ink-386430-500,purple,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/031/390/265/original/386430_500.png.png,sneakers,20100802,2010,e9c3f617-1fc7-403b-beeb-f89c3bab301b,badly_damaged,,,new_no_defects,0,https://www.goat.com/sneakers/zoom-kobe-5-ink-386430-500
Zoom Kobe 5 TB 'White Black',False,811650,407710 100,zoom-kobe-5-tb-white-black-407710-100,white,shoes,,sneakers,,,bc724c74-cded-4106-89bc-651f4486d7c5,good_condition,,,new_with_defects,0,https://www.goat.com/sneakers/zoom-kobe-5-tb-white-black-407710-100
Kobe 9 Elite 'Brave Blue',False,13032,630847 404,kobe-9-elite-legacy-630847-404,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/080/158/491/original/13032_00.png.png,sneakers,20141018,2014,b93d75b1-9529-4907-8cf5-ff70abe66091,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/kobe-9-elite-legacy-630847-404
Zoom Kobe 4 'Lakers Home' Sample,False,1131751,HO09 MNBSKT 113 156870 Y3,zoom-kobe-4-lakers-home-sample-ho09-mnbskt-113-156870-y3,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/084/425/968/original/HO09_MNBSKT_113_156870_Y3.png.png,sneakers,20091110,2009,c027e0b1-c6e9-4313-bea5-95b30bf1861a,no_original_box,https://image.goat.com/attachments/product_outer_pictures/images/084/411/719/square/temp1675363945.jpeg?1675363945,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/084/411/719/square/temp1675363945.jpeg?1675363945""}",used,1,https://www.goat.com/sneakers/zoom-kobe-4-lakers-home-sample-ho09-mnbskt-113-156870-y3
Kobe A.D. TB 'Amarillo',False,574457,AT3874 700,kobe-a-d-tb-amarillo-at3874-700,yellow,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/029/729/725/original/AT3874_700.png.png,sneakers,,,17a00145-6e7d-439e-9a0a-079cef4df951,no_original_box,,,new_no_defects,0,https://www.goat.com/sneakers/kobe-a-d-tb-amarillo-at3874-700
Zoom Kobe 4 XDR 'Del Sol',False,1003848,344336 011,zoom-kobe-4-xdr-del-sol-344336-011,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/075/085/611/original/344336_011.png.png,sneakers,,,fb318a21-d50b-4b3a-b0ea-f5a88ff77331,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/zoom-kobe-4-xdr-del-sol-344336-011
Kobe 9 Elite 'Influence',False,13042,630847 300,kobe-9-elite-influence-630847-300,multi-color,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/057/899/225/original/13042_00.png.png,sneakers,20140621,2014,c45638b3-f05b-406f-b42e-288a7ad8d1e3,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/kobe-9-elite-influence-630847-300
Zoom Kobe 4 TB 'Varsity Purple',False,646820,381947 118,zoom-kobe-4-varsity-purple-381947-118,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/049/583/678/original/381947_118.png.png,sneakers,20090701,2009,38687bcd-ad37-44ec-b480-a4fc35d7ddf7,good_condition,,,new_with_defects,0,https://www.goat.com/sneakers/zoom-kobe-4-varsity-purple-381947-118
Zoom Kobe 4 'Lower Merion',False,713874,344335 161,zoom-kobe-4-lower-merion-344335-161,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/047/239/579/original/344335_161.png.png,sneakers,20091009,2009,66e20193-7fcc-4879-9419-3d109eb40eef,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/zoom-kobe-4-lower-merion-344335-161
Undefeated x Zoom Kobe 1 Protro 'Green Camo',False,439714,BV1207 903,undefeated-x-kobe-1-protro-pe-green-camo,green,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/009/675/original/439714_00.png.png,sneakers,20180824,2018,0e775a16-592b-4cab-9c94-acc7592ce0a0,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/undefeated-x-kobe-1-protro-pe-green-camo
Crazy 1 'Sunshine' 2022,False,915189,GY3808,crazy-1-sunshine-2022-gy3808,yellow,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/080/014/224/original/915189_00.png.png,sneakers,20221210,2022,3aa5f626-6c21-4aae-9f3b-1aee450b55c6,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/crazy-1-sunshine-2022-gy3808
Sports 2001 Kobe & Shaq Championship Lakers Tee 'White',False,909312,2934 120010103KSCLT WHIT,sports-2001-kobe-shaq-championship-lakers-tee-white-2934-120010103ksclt-whit,white,apparel,https://image.goat.com/750/attachments/product_template_pictures/images/068/834/939/original/909312_00.png.png,tops,,,MASTER_VARIATION_909312_SALES_CHANNEL_1,,,,,,https://www.goat.com/sneakers/sports-2001-kobe-shaq-championship-lakers-tee-white-2934-120010103ksclt-whit
Kobe 11 EP 'Philippines',False,1241041,836134 447,kobe-11-ep-philippines-836134-447,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/090/504/490/original/836134_447.png.png,sneakers,20161210,2016,8dc10170-7c9c-4adb-8a05-e7fc247ede40,no_original_box,https://image.goat.com/attachments/product_outer_pictures/images/090/395/561/square/temp1688452498.jpeg?1688452498,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/090/395/561/square/temp1688452498.jpeg?1688452498""}",used,1,https://www.goat.com/sneakers/kobe-11-ep-philippines-836134-447
Kobe 9 Elite Low 'Mamba Moment' iD,False,14640,677992 998,nike-id-kobe-9-elite-low-mamba-moment-677992-998,multi-color,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/080/611/522/original/14640_00.png.png,sneakers,20141201,2014,a1a100b9-8a08-42aa-869b-1ff5bf460fe9,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/nike-id-kobe-9-elite-low-mamba-moment-677992-998
Zoom Kobe 3 GS 'Black',False,535612,318288 012,zoom-kobe-3-gs-black-318288-012,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/024/228/161/original/318288_012.png.png,sneakers,,,61fffe7f-86d7-4850-af4d-20dcc6cd3ee6,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/zoom-kobe-3-gs-black-318288-012
Zoom Kobe 7 System 'Prelude',False,13094,639692 001,zoom-kobe-7-sys-prelude-prelude-7-639692-001,grey,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/075/780/280/original/13094_00.png.png,sneakers,20140118,2014,9be5ce17-c36c-4a66-952f-52073746c0dd,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/zoom-kobe-7-sys-prelude-prelude-7-639692-001
Zoom Kobe 7 'Fade To Black',False,45402,869460 442,zoom-kobe-7-ftb-869460-442,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/056/153/021/original/45402_00.png.png,sneakers,20160406,2016,fdd963b2-b93a-409c-ac4e-83f4cdc925b5,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/zoom-kobe-7-ftb-869460-442
Kobe A.D. Mid 'Mint',False,497608,942521 305,kobe-a-d-tb-mint-942521-305,green,shoes,,sneakers,,,b32494a6-186b-4d8f-813d-1f6bd58652dd,missing_lid,,,new_no_defects,0,https://www.goat.com/sneakers/kobe-a-d-tb-mint-942521-305
Kobe A.D. Mid 'Signal Blue Silver',False,547467,942521 407,kobe-a-d-tb-signal-blue-silver-942521-407,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/080/807/856/original/547467_00.png.png,sneakers,,,13477766-57dc-43b4-b25b-cc2d80dec465,no_original_box,,,new_no_defects,0,https://www.goat.com/sneakers/kobe-a-d-tb-signal-blue-silver-942521-407
Answer 4 'Kobe Bryant' PE,False,315062,BS9847,answer-4-kobe-bryant-pe-bs9847,purple,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/009/786/808/original/BS9847.png.png,sneakers,20180216,2018,3cfb2aec-c3bb-4646-ae91-375c45c9f969,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/answer-4-kobe-bryant-pe-bs9847
Kobe 9 Elite Low XDR 'Beethoven',False,554286,653456 101,kobe-9-elite-low-xdr-beethoven-653456-101,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/026/756/029/original/653456_101.png.png,sneakers,20140816,2014,a7344e8a-b023-4f29-addc-55e976615bd7,good_condition,https://image.goat.com/attachments/product_outer_pictures/images/089/993/872/square/temp1687509823.jpeg?1687509823,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/089/993/872/square/temp1687509823.jpeg?1687509823""}",used,2,https://www.goat.com/sneakers/kobe-9-elite-low-xdr-beethoven-653456-101
Kobe A.D. Exodus 'Yellow',False,549076,AT3874 701,kobe-a-d-exodus-yellow-at3874-701,yellow,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/065/825/013/original/549076_00.png.png,sneakers,20190118,2019,f78d4af4-b2d8-4454-befa-514f89709687,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/kobe-a-d-exodus-yellow-at3874-701
Kobe A.D. TB 'White Yellow',False,567865,AT3874 106,kobe-a-d-tb-white-yellow-at3874-106,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/084/154/739/original/567865_00.png.png,sneakers,,,0623f34d-0f09-423f-8487-2e40c20023da,no_original_box,,,new_no_defects,0,https://www.goat.com/sneakers/kobe-a-d-tb-white-yellow-at3874-106
Kobe A.D. Exodus 'Team Red',False,542190,AT3874 602,kobe-a-d-exodus-team-red-at3874-602,red,shoes,,sneakers,,,b8dd880e-3510-4b10-8556-0f5651a23d21,no_original_box,,,new_no_defects,0,https://www.goat.com/sneakers/kobe-a-d-exodus-team-red-at3874-602
Kobe A.D. Exodus TB 'White Red',False,544619,AT3874 114,kobe-a-d-exodus-tb-white-red-at3874-114,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/066/955/942/original/544619_00.png.png,sneakers,,,68f1dbfb-e08e-435e-b821-68a91d95065c,no_original_box,,,new_no_defects,0,https://www.goat.com/sneakers/kobe-a-d-exodus-tb-white-red-at3874-114
Kobe A.D. Exodus TB 'White Purple',False,604097,AT3874 111,kobe-a-d-exodus-tb-white-purple-at3874-111,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/033/592/222/original/AT3874_111.png.png,sneakers,,,fb888048-1a34-4e02-9f34-584ac2b841ee,no_original_box,,,new_no_defects,0,https://www.goat.com/sneakers/kobe-a-d-exodus-tb-white-purple-at3874-111
Kobe A.D. Exodus TB 'White Orange',False,603131,AT3874 113,kobe-a-d-exodus-tb-white-orange-at3874-113,white,shoes,,sneakers,,,f381f877-16af-4bf4-80ad-fc42ddbcf48a,no_original_box,,,new_no_defects,0,https://www.goat.com/sneakers/kobe-a-d-exodus-tb-white-orange-at3874-113
Kobe Mentality 'Black Mamba',False,31585,704942 002,kobe-mentality-black-mamba-704942-002,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/006/477/094/original/704942_002.png.png,sneakers,,,6d172ed1-bc1e-45e2-a834-ddf944245bf7,no_original_box,https://image.goat.com/attachments/product_outer_pictures/images/062/097/384/square/temp1634836707.jpeg?1634836707,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/062/097/384/square/temp1634836707.jpeg?1634836707""}",used,2,https://www.goat.com/sneakers/kobe-mentality-black-mamba-704942-002
Kobe 8 NSW Lifestyle LE 'Gorge Green',False,193973,582552 300,kobe-8-nsw-lifestyle-le-582552-300,green,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/050/806/390/original/193973_00.png.png,sneakers,20130615,2013,a3394729-fea4-4aa6-8bdd-1d408b7ef54c,no_original_box,,,new_with_defects,0,https://www.goat.com/sneakers/kobe-8-nsw-lifestyle-le-582552-300
Zoom Kobe 6 Protro 'Mambacita Sweet Sixteen' Special Box,False,943758,CW2190 002 SB,zoom-kobe-6-protro-mambacita-sweet-sixteen-special-box-cw2190-002-sb,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/078/199/267/original/943758_00.png.png,sneakers,20220501,2022,2e9df3d1-d01c-4829-b380-967d20292cc6,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/zoom-kobe-6-protro-mambacita-sweet-sixteen-special-box-cw2190-002-sb
Kobe A.D. Mid 'White Navy',False,543666,942521 104,kobe-a-d-tb-white-navy-942521-104,white,shoes,,sneakers,,,82d6ae97-e253-4419-bfe4-3ffd49a0c223,no_original_box,,,new_no_defects,0,https://www.goat.com/sneakers/kobe-a-d-tb-white-navy-942521-104
Kobe 11 TD 'Easter',False,1132725,822947 078,kobe-11-td-easter-822947-078,grey,shoes,,sneakers,20160325,2016,f4bd3831-6159-40cc-9828-ad5ff2ee58de,no_original_box,,,new_no_defects,0,https://www.goat.com/sneakers/kobe-11-td-easter-822947-078
Undefeated x Zoom Kobe 1 Protro 'Yellow Camo',False,439719,BV1207 901,undefeated-x-kobe-1-protro-pe-yellow-camo-undftd-k1-ylw,yellow,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/009/655/original/439719_00.png.png,sneakers,20180824,2018,b0c65f75-edf4-4d76-b31f-0869eccfa0ac,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/undefeated-x-kobe-1-protro-pe-yellow-camo-undftd-k1-ylw
Zoom Kobe 7 System 'Westchester Away' PE,False,1132754,FA12 MNBSKT 200 354402 Y3,zoom-kobe-7-system-westchester-away-pe-fa12-mnbskt-200-354402-y3,black,shoes,,sneakers,,,62b673d0-8e08-40f4-aaef-3505782fa90e,no_original_box,https://image.goat.com/attachments/product_outer_pictures/images/084/163/966/square/temp1674854269.jpeg?1674854269,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/084/163/966/square/temp1674854269.jpeg?1674854269""}",used,1,https://www.goat.com/sneakers/zoom-kobe-7-system-westchester-away-pe-fa12-mnbskt-200-354402-y3
Kobe 7 PS 'Yin Yang',False,1064435,505398 502,kobe-7-ps-yin-yang-505398-502,multi-color,shoes,,sneakers,20121117,2012,9f32fdfb-86e8-4576-adb8-37175bcfe372,no_original_box,https://image.goat.com/attachments/product_outer_pictures/images/079/377/584/square/temp1665532995.jpeg?1665532995,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/079/377/584/square/temp1665532995.jpeg?1665532995""}",used,1,https://www.goat.com/sneakers/kobe-7-ps-yin-yang-505398-502
Kobe 11 'Arizona' PE,False,981914,835183 693762 LN2,kobe-11-arizona-pe-835183-693762-ln2,blue,shoes,,sneakers,,,3c391f62-e569-4b92-a10c-17e34bb628df,no_original_box,,,new_with_defects,0,https://www.goat.com/sneakers/kobe-11-arizona-pe-835183-693762-ln2
Zoom Kobe Venomenom 5 EP 'Vivid Purple',False,910551,815757 454,zoom-kobe-venomenom-5-ep-vivid-purple-815757-454,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/068/894/198/original/815757_454.png.png,sneakers,,,0cf75d7d-a6b3-42ee-a57b-706ffc83b4b8,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/zoom-kobe-venomenom-5-ep-vivid-purple-815757-454
Kobe 11 Low 'Quai 54' Friends & Family,False,895697,886460 010 FF,kobe-11-low-quai-54-friends-family-886460-010-ff,grey,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/067/251/273/original/886460_010_FF.png.png,sneakers,,,d36a98e5-792c-4925-950a-cab6b8db8991,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/kobe-11-low-quai-54-friends-family-886460-010-ff
Zoom Kobe 7 System TB 'Midnight Navy',False,853989,517359 102,zoom-kobe-7-system-tb-midnight-navy-517359-102,white,shoes,,sneakers,,,b1b79e23-756c-41b1-a240-1b194426665f,no_original_box,https://image.goat.com/attachments/product_outer_pictures/images/063/440/882/square/temp1637387343.jpeg?1637387343,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/063/440/882/square/temp1637387343.jpeg?1637387343""}",used,1,https://www.goat.com/sneakers/zoom-kobe-7-system-tb-midnight-navy-517359-102
SB Eric Koston Premium 'Kobe X Koston',False,13536,473247 017,sb-eric-koston-premium-kobe-x-koston-473247-017,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/000/018/390/original/473247_017.png.png,sneakers,,,b05de142-2f92-4f21-a89a-a4afa26607b2,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/sb-eric-koston-premium-kobe-x-koston-473247-017
Kobe 11 TD 'Achilles Heel',False,851958,822947 670,kobe-11-td-achilles-heel-822947-670,red,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/071/257/606/original/822947_670.png,sneakers,20160109,2016,735d47f8-4edf-4cdd-b05d-e4c3cd531c56,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/kobe-11-td-achilles-heel-822947-670
Kobe 11 EP 'Fundamentals',False,590830,836184 100,kobe-11-ep-fundamentals-836184-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/031/954/313/original/836184_100.png.png,sneakers,20160924,2016,2a4d4081-6e19-4d75-8e3d-910a4442369b,good_condition,,,new_with_defects,0,https://www.goat.com/sneakers/kobe-11-ep-fundamentals-836184-100
Zoom Kobe Trainer,False,692867,316476 181,zoom-kobe-trainer-316476-181,orange,shoes,,sneakers,,,bc9501f2-d8ee-48c4-867e-bfa53ecf344e,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/zoom-kobe-trainer-316476-181
Zoom Kobe 7 System TB 'White Maroon',False,592987,517359 105,zoom-kobe-7-system-sb-white-maroon-517359-105,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/049/528/495/original/517359_105.png.png,sneakers,20120918,2012,91374dae-55e1-426b-9a61-6b5215e561eb,good_condition,https://image.goat.com/attachments/product_outer_pictures/images/032/187/635/square/temp1580528232.jpeg?1580528232,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/032/187/635/square/temp1580528232.jpeg?1580528232""}",used,1,https://www.goat.com/sneakers/zoom-kobe-7-system-sb-white-maroon-517359-105
Zoom Kobe 7 System TB 'Orange Blaze',False,615888,517359 800,zoom-kobe-7-system-tb-orange-blaze-517359-800,orange,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/034/960/490/original/517359_800.png.png,sneakers,20120918,2012,4e77a2f0-92aa-4f02-b6df-5633baaf255b,good_condition,https://image.goat.com/attachments/product_outer_pictures/images/088/702/284/square/temp1684782696.jpeg?1684782696,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/088/702/284/square/temp1684782696.jpeg?1684782696""}",used,2,https://www.goat.com/sneakers/zoom-kobe-7-system-tb-orange-blaze-517359-800
