@context,@type,name,image,releaseDate,brand,model,sku,color,description,goat_url
http://schema.org,Product,Kobe A.D. 'Flip the Switch',['https://image.goat.com/750/attachments/product_template_pictures/images/078/723/773/original/144535_00.png.png'],2017-05-05T23:59:59.999Z,Nike,Kobe A.D. 'Flip the Switch',852425 004,Black/University Red-Hyper Violet,"Introduced in May 2017, the Nike Kobe A.D. 'Flip the Switch' sneaker is primed for the NBA postseason with unique traits associated with Bryant's charge to the championship. The nubuck and synthetic upper flaunts a bold tongue, a fractured lateral Swoosh and an ombre external counter with a sheath logo. A coiled snake and script logo embroider the heel patches. Zoom Air, Lunarlon midsole cushioning and the rubber outsole remain.",https://www.goat.com/sneakers/kobe-a-d-flip-the-switch-852425-004
http://schema.org,Product,Kobe A.D. 'White Ice',['https://image.goat.com/750/attachments/product_template_pictures/images/014/499/352/original/922482_102.png.png'],2018-04-05T23:59:59.999Z,Nike,Kobe A.D. 'White Ice',922482 102,White/Ice-Metallic Silver,"Developed to Kobe Bryant’s specifications, Nike designers studied Bryant’s quick mentality and movements to create a premium shoe with high-performing features. Released in March 2018, the Kobe A.D. 'White Ice' sneaker comes in a mid-cut silhouette decked out in an ultralight multi-layered mesh upper. Locked down with Flywire cables above, below, Lunarlon foam and a Zoom Air unit provide optimal range in motion.",https://www.goat.com/sneakers/kobe-a-d-white-ice-922482-102
http://schema.org,Product,Zoom Kobe 6 Protro 'White Del Sol',['https://image.goat.com/750/attachments/product_template_pictures/images/053/488/796/original/635296_00.png.png'],2021-06-14T23:59:59.999Z,Nike,Zoom Kobe 6 Protro 'White Del Sol',CW2190 100,White/Neutral Grey/Del Sol/Black,"The Nike Zoom Kobe 6 Protro ‘White Del Sol’ brings back the original ‘POP’ colorway from 2011, updated with refreshed tooling and a sleeker shape. Polyurethane ‘islands’ create a scaly texture on the white and grey upper, fortified with a black molded heel counter and accented with a matching black Swoosh. The Cushlon midsole packs a large and flexible Air Zoom Turbo unit in the forefoot, along with a softer foam compound in the heel. Underfoot, the rubber outsole features a snakeskin-inspired traction pattern for maximum grip.",https://www.goat.com/sneakers/zoom-kobe-6-protro-del-sol-cw2190-100
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe A.D. TB 'Court Purple' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-a-d-tb-court-purple-at3874-501
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Zoom Kobe 7 System 'Opening Day' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/zoom-kobe-7-system-opening-day-488371-103
http://schema.org,Product,Kobe 9 EM 'Brazil',['https://image.goat.com/750/attachments/product_template_pictures/images/000/491/249/original/646701_413.png.png'],2014-06-19T23:59:59.999Z,Nike,Kobe 9 EM 'Brazil',646701 413,Game Royal/White-Venom Green,"The Nike Kobe 9 implements an Engineered Mesh application throughout the upper that showcases a festive print. Inspired by the 2014 World Cup in Brazil, the look includes a mix of Game Royal and Venom Green. The Flywire cables on the eyelets help create a locked-down fit, while the midsole is packed with Lunarlon cushioning technology.",https://www.goat.com/sneakers/kobe-9-game-royal-646701-413
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,"The Zoom Kobe 7 System ‘Lakers’ is presented with the Los Angeles basketball team’s colors, featuring a white predator-skin-inspired upper that forms a seamless design. Purple and yellow accents complete the team look, while Flywire cables and a Zoom Air cushioning unit provide support.",https://www.goat.com/sneakers/zoom-kobe-7-system-lakers-488371-101
http://schema.org,Product,Zoom Kobe 6 'Concord',['https://image.goat.com/750/attachments/product_template_pictures/images/000/032/988/original/429659_100.png.png'],2011-01-15T23:59:59.999Z,Nike,Zoom Kobe 6 'Concord',429659 100,White/Black/Neutral Grey/Concord,"Released in spring 2011, the Zoom Kobe 6 ‘Concord’ hit shelves in a classic white and blue color combination. The sneaker’s snakeskin-textured upper is presented in grey while a black Swoosh and Kobe sheath logo offer contrast at the sidewall and tongue, respectively. A blue liner, heel cup, and midsole are met by a white Zoom cushioned midsole and grey outsole underfoot.",https://www.goat.com/sneakers/zoom-kobe-6-429659-100
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe 9 EM GS 'Laser Crimson' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-9-em-gs-laser-crimson-653593-001
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,"Designed by Eric Avar and Tom Luedecke and launched in 2008, the Nike Zoom Kobe 4 was the first Kobe sneaker to be released in low-top form. This 2009 Zoom Kobe 4 ‘Bred’ features a classic colorway, with a black upper complemented by hits of white and Varsity Red, including on the outsole. Supported underfoot with Zoom Air cushioning, the heel counter sports Kobe Bryant’s signature.",https://www.goat.com/sneakers/zoom-kobe-4-344335-012
http://schema.org,Product,Kobe 9 EM Premium 'Gym Red',['https://image.goat.com/750/attachments/product_template_pictures/images/049/559/982/original/30061_00.png.png'],2014-09-05T23:59:59.999Z,Nike,Kobe 9 EM Premium 'Gym Red',652908 606,Gym Red/Metallic Silver-Bright Crimson,"This Kobe 9 EM colorway dropped in a three-pack Premium Collection in September 2014. This model features a Gym Red and metallic silver Engineered Mesh upper with a geometric fade pattern and a complementary metallic silver Swoosh. The looking is further accented by hits of Bright Crimson on the lining, Flywire cables and outsole, while support is provided by the speckled Lunarlon midsole.",https://www.goat.com/sneakers/kobe-9-em-prm-652908-606
http://schema.org,Product,Zoom Kobe 4 Protro 'Snakeskin',['https://image.goat.com/750/attachments/product_template_pictures/images/079/499/640/original/555126_00.png.png'],2019-11-02T23:59:59.999Z,Nike,Zoom Kobe 4 Protro 'Snakeskin',AV6339 002,Black/Aurora Green-University Gold,"Issued October 2019, the Zoom Kobe 4 Protro 'FTB' revamps the Black Mamba's fourth signature shoe in dark reptilian detail and hits of color on a supple material build. An outlined Swoosh logo is embroidered in teal and gold, honoring the Hornets and Lakers. First designed by Eric Avar in 2008, this Nike hoops sneaker is full of performance benefits, including Flywire cables, Lunarlon cushioning and low-profile Zoom Air for a responsive ride.",https://www.goat.com/sneakers/zoom-kobe-4-protro-snakeskin-av6339-002
http://schema.org,Product,Kobe A.D. 'Chrome',['https://image.goat.com/750/attachments/product_template_pictures/images/002/084/293/original/852425_110%E2%80%8B.png'],,Nike,Kobe A.D. 'Chrome',852425 110​,White/Chrome,"The Kobe A.D. 'Chrome' sports a white mesh upper reinforced with Flywire technology, with a synthetic leather heel panel bringing a hit of silver to the look. The colorway sits above a midsole that’s equipped with Zoom Air, while a translucent blue outsole is featured underfoot. Kobe’s signature is embroidered in red on the right heel tab, and a DNA double helix emblem is featured on the left. An extra hit of grey on the upper arrives via the Swoosh.",https://www.goat.com/sneakers/kobe-a-d-chrome-852425-110
http://schema.org,Product,Zoom Kobe 5 Protro 'Chaos',['https://image.goat.com/750/attachments/product_template_pictures/images/079/644/418/original/558317_00.png.png'],2020-01-03T23:59:59.999Z,Nike,Zoom Kobe 5 Protro 'Chaos',CD4991 100,Purple/Cyber-White-Black,"Celebrating its 10th anniversary, the Nike Zoom Kobe 5 Protro returns in January 2020 with inspiration taken from DC Comics supervillain, the Joker. This 'Chaos' edition evokes the character's iconic suit in a multi-color, mixed-material upper flaunting lizard skin textures, flecked laces and a protective toe cap while neon branding recalls his green hair. The sneaker carries a splattered midsole and color-pop rubber outsole.",https://www.goat.com/sneakers/zoom-kobe-5-protro-chaos-cd4991-100
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe 10 GS 'Easter' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-10-gs-easter-726067-808
http://schema.org,Product,Kobe 11 Elite Low 4KB 'White Horse',['https://image.goat.com/750/attachments/product_template_pictures/images/078/713/975/original/46213_00.png.png'],2016-03-14T23:59:59.999Z,Nike,Kobe 11 Elite Low 4KB 'White Horse',824463 199,White/Multicolor,"Released in March 2016, the Nike Kobe 11 Elite Low 'White Horse' features a white upper with multi-colored Flyknit strands, white Swoosh, and a white sole. ",https://www.goat.com/sneakers/kobe-11-elite-low-4kb-824463-199
http://schema.org,Product,Kobe 11 'Draft Day',['https://image.goat.com/750/attachments/product_template_pictures/images/079/742/025/original/51875_00.png.png'],2016-04-28T23:59:59.999Z,Nike,Kobe 11 'Draft Day',836183 154,White/Blue Lagoon-Court Purple,"Inspired by the 1996 NBA Draft, which saw the Charlotte Hornets select Kobe Bryant before immediately trading him to the Los Angeles Lakers, the Kobe 11 implements Charlotte’s team colors, featuring a series of purples and teals that contrast the grey Engineered Mesh upper. Flywire cables on the eyelets promote greater forefoot support, while the Lunarlon cushioning system promotes a cushioned ride.",https://www.goat.com/sneakers/kobe-11-draft-day-836183-154
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Zoom Kobe Venomenon 5 'University Gold' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/venomenon-5
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Zoom Kobe 5 'White Del Sol' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/zoom-kobe-5-386429-104
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,"The release of the Kobe 8 System was a game changer, offering the lowest and lightest performance basketball shoe at just 9.6 ounces. Continuing to expand its legacy, Nike released the Kobe 8 System 'Blitz Blue.' The low top boasts a Blitz Blue engineered mesh upper with a reinforced navy toe box and heel for structure and durability. Other design details include a padded collar for comfort, and Total Crimson accents on the laces, Swoosh, and on the Kobe signature at the heel.",https://www.goat.com/sneakers/kobe-8-system-555035-401
http://schema.org,Product,Kobe 10 'Pain',['https://image.goat.com/750/attachments/product_template_pictures/images/000/083/804/original/705317_001.png.png'],2015-07-09T23:59:59.999Z,Nike,Kobe 10 'Pain',705317 001,tmbld grey/blk-nght slvr-white,"Inspired by the countless physical hardships that the Black Mamba endured during his playing days, the Nike Kobe 10 ‘Pain’ features a unique print on its textile upper, showcasing fractured patterns complemented by a metallic silver Swoosh. The low-top’s midsole is encased in translucent rubber casing, revealing a Zoom Air unit in the heel and Nike Free-inspired siping grooves for enhanced natural movement.",https://www.goat.com/sneakers/kobe-10-pain-705317-001
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,"Nike debuted the Zoom Kobe 6 in December 2010 in this inaugural colorway, featuring a mesh upper with countless polyurethane ‘islands’ to create a unique texture resembling snakeskin. The all-black coloring up top is accented by a yellow Swoosh as well as Kobe’s signature on the molded heel panel. A tonal black, Phylon-injected midsole houses Zoom Air units in the heel and forefoot for responsive cushioning.",https://www.goat.com/sneakers/zoom-kobe-6-429659-002
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,"Inspired by colors from the 2008 film The Dark Knight, the Zoom Kobe 5 'Dark Knight' features a an upper in black and Neptune Blue with Flywire technology for added support. The sneaker also sports a mesh ankle collar and TPU heel counter for an adaptive fit and a Zoom Air unit in the heel and forefoot along with Lunar foam for responsive cushioning.",https://www.goat.com/sneakers/zoom-kobe-5-dark-knight-386429-001
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe 9 GS 'Dusty Cactus' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-ix-3-5y-7y-kids-basketball-shoe-653593-301
http://schema.org,Product,Zoom Kobe 5 Protro 'EYBL',['https://image.goat.com/750/attachments/product_template_pictures/images/041/871/289/original/651439_00.png.png'],2020-08-29T23:59:59.999Z,Nike,Zoom Kobe 5 Protro 'EYBL',CD4991 300,Forest Green/Metallic Red Bronze/Speed Yellow/Forest Green,"The Nike Zoom Kobe 5 Protro ‘EYBL’ is taken from a special 2020 collection that launched as part of Mamba Week, a weeklong celebration of Kobe Bryant’s legacy that kicked off on the athlete’s birthday, August 23. The low-top draws inspiration from Greek mythology, featuring a scaly texture on a dark green synthetic upper that conjures images of the villainous Medusa. Nike’s EYBL logo adorns the tongue of the left shoe, while Kobe’s personal logo graces the opposite tongue.",https://www.goat.com/sneakers/zoom-kobe-5-protro-eybl-cd4991-300
http://schema.org,Product,Crazy 97 EQT Elevation Kobe Bryant '1997 All Star',['https://image.goat.com/750/attachments/product_template_pictures/images/076/009/694/original/921274_00.png.png'],2022-07-22T23:59:59.999Z,adidas,Crazy 97 EQT Elevation Kobe Bryant '1997 All Star',GY9125,Matte Silver/Core Black/Bright Blue,"The adidas Crazy 97 EQT Elevation ‘1997 All Star’ brings back the vintage silhouette that Kobe Bryant made famous. The model was worn by Kobe during his award-winning performance at the 1997 NBA Dunk Contest, and that year’s All-Star Game inspires the shoe’s distinctive color scheme. The upper combines black mesh quarter panels with synthetic leather overlays in aqua and metallic silver. A ‘1997’ pull tab is affixed to the tongue, featuring an orange holographic badge that alternates between adidas and Feet You Wear branding. The sneaker rides on a sculpted EVA midsole, supported underfoot by a speckled herringbone-traction rubber outsole.",https://www.goat.com/sneakers/crazy-97-eqt-elevation-kobe-bryant-1997-all-star-gy9125
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe A.D. TB Promo 'Coast' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-a-d-tb-promo-coast-at3874-400
